country_code,subdivision_code,name,localName,sameName
EC,EC-M,,,1
EC,EC-N,,,1
EC,EC-O,,,1
EC,EC-P,,,1
EC,EC-R,,,1
EC,EC-S,,,1
EC,EC-SD,,,1
EC,EC-SE,,,1
EC,EC-T,,,1
EC,EC-U,,,1
EC,EC-W,,,1
EC,EC-X,,,1
EC,EC-Y,,,1
EC,EC-Z,,,1
EE,EE-130,,,1
EE,EE-141,,,1
EE,EE-142,,,1
EE,EE-171,,,1
EE,EE-184,,,1
EE,EE-191,,,1
EE,EE-198,,,1
EE,EE-205,,,1
EE,EE-214,,,1
EE,EE-245,,,1
EE,EE-247,,,1
EE,EE-251,,,1
EE,EE-255,,,1
EE,EE-272,,,1
EE,EE-283,,,1
EE,EE-284,,,1
EE,EE-291,,,1
EE,EE-293,,,1
EE,EE-296,,,1
EE,EE-303,,,1
EE,EE-305,,,1
EE,EE-317,,,1
EE,EE-321,,,1
EE,EE-338,,,1
EE,EE-353,,,1
EE,EE-37,,,1
EE,EE-39,,,1
EE,EE-424,,,1
EE,EE-430,,,1
EE,EE-431,,,1
EE,EE-432,,,1
EE,EE-441,,,1
EE,EE-442,,,1
EE,EE-446,,,1
EE,EE-45,,,1
EE,EE-478,,,1
EE,EE-480,,,1
EE,EE-486,,,1
EE,EE-50,,,1
EE,EE-503,,,1
EE,EE-511,,,1
EE,EE-514,,,1
EE,EE-52,,,1
EE,EE-528,,,1
EE,EE-557,,,1
EE,EE-56,,,1
EE,EE-567,,,1
EE,EE-586,,,1
EE,EE-60,,,1
EE,EE-615,,,1
EE,EE-618,,,1
EE,EE-622,,,1
EE,EE-624,,,1
EE,EE-638,,,1
EE,EE-64,,,1
EE,EE-651,,,1
EE,EE-653,,,1
EE,EE-661,,,1
EE,EE-663,,,1
EE,EE-668,,,1
EE,EE-68,,,1
EE,EE-689,,,1
EE,EE-698,,,1
EE,EE-708,,,1
EE,EE-71,,,1
EE,EE-712,,,1
EE,EE-714,,,1
EE,EE-719,,,1
EE,EE-726,,,1
EE,EE-732,,,1
EE,EE-735,,,1
EE,EE-74,,,1
EE,EE-784,,,1
EE,EE-79,,,1
EE,EE-792,,,1
EE,EE-793,,,1
EE,EE-796,,,1
EE,EE-803,,,1
EE,EE-809,,,1
EE,EE-81,,,1
EE,EE-824,,,1
EE,EE-834,,,1
EE,EE-84,,,1
EE,EE-855,,,1
EE,EE-87,,,1
EE,EE-890,,,1
EE,EE-897,,,1
EE,EE-899,,,1
EE,EE-901,,,1
EE,EE-903,,,1
EE,EE-907,,,1
EE,EE-917,,,1
EE,EE-919,,,1
EE,EE-928,,,1
EG,EG-ALX,,,1
EG,EG-ASN,,,1
EG,EG-AST,,,1
EG,EG-BA,,,1
EG,EG-BH,,,1
EG,EG-BNS,,,1
EG,EG-C,,,1
EG,EG-DK,,,1
EG,EG-DT,,,1
EG,EG-FYM,,,1
EG,EG-GH,,,1
EG,EG-GZ,,,1
EG,EG-IS,,,1
EG,EG-JS,,,1
EG,EG-KB,,,1
EG,EG-KFS,,,1
EG,EG-KN,,,1
EG,EG-LX,,,1
EG,EG-MN,,,1
EG,EG-MNF,,,1
EG,EG-MT,,,1
EG,EG-PTS,,,1
EG,EG-SHG,,,1
EG,EG-SHR,,,1
EG,EG-SIN,,,1
EG,EG-SUZ,,,1
EG,EG-WAD,,,1
ER,ER-AN,,,1
ER,ER-DK,,,1
ER,ER-DU,,,1
ER,ER-GB,,,1
ER,ER-MA,,,1
ER,ER-SK,,,1
ES,ES-A,,,1
ES,ES-AB,,,1
ES,ES-AL,,,1
ES,ES-AN,,,1
ES,ES-AR,,,1
ES,ES-AS,,,1
ES,ES-AV,,,1
ES,ES-B,,,1
ES,ES-BA,,,1
ES,ES-BI,,,1
ES,ES-BU,,,1
ES,ES-C,,,1
ES,ES-CA,,,1
ES,ES-CB,,,1
ES,ES-CC,,,1
ES,ES-CE,,,1
ES,ES-CL,,,1
ES,ES-CM,,,1
ES,ES-CN,,,1
ES,ES-CO,,,1
ES,ES-CR,,,1
ES,ES-CS,,,1
ES,ES-CT,,,1
ES,ES-CU,,,1
ES,ES-EX,,,1
ES,ES-GA,,,1
ES,ES-GC,,,1
ES,ES-GI,,,1
ES,ES-GR,,,1
ES,ES-GU,,,1
ES,ES-H,,,1
ES,ES-HU,,,1
ES,ES-IB,,,1
ES,ES-J,,,1
ES,ES-L,,,1
ES,ES-LE,,,1
ES,ES-LO,,,1
ES,ES-LU,,,1
ES,ES-M,,,1
ES,ES-MA,,,1
ES,ES-MC,,,1
ES,ES-MD,,,1
ES,ES-ML,,,1
ES,ES-MU,,,1
ES,ES-NA,,,1
ES,ES-NC,,,1
ES,ES-O,,,1
ES,ES-OR,,,1
ES,ES-P,,,1
ES,ES-PM,,,1
ES,ES-PO,,,1
ES,ES-PV,,,1
ES,ES-RI,,,1
ES,ES-S,,,1
ES,ES-SA,,,1
ES,ES-SE,,,1
ES,ES-SG,,,1
ES,ES-SO,,,1
ES,ES-SS,,,1
ES,ES-T,,,1
ES,ES-TE,,,1
ES,ES-TF,,,1
ES,ES-TO,,,1
ES,ES-V,,,1
ES,ES-VA,,,1
ES,ES-VC,,,1
ES,ES-VI,,,1
ES,ES-Z,,,1
ES,ES-ZA,,,1
ET,ET-AA,,,1
ET,ET-AF,,,1
ET,ET-AM,,,1
ET,ET-BE,,,1
ET,ET-DD,,,1
ET,ET-GA,,,1
ET,ET-HA,,,1
ET,ET-OR,,,1
ET,ET-SI,,,1
ET,ET-SN,,,1
ET,ET-SO,,,1
ET,ET-SW,,,1
ET,ET-TI,,,1
FI,FI-01,,,1
FI,FI-02,,,1
FI,FI-03,,,1
FI,FI-04,,,1
FI,FI-05,,,1
FI,FI-06,,,1
FI,FI-07,,,1
FI,FI-08,,,1
FI,FI-09,,,1
FI,FI-10,,,1
FI,FI-11,,,1
FI,FI-12,,,1
FI,FI-13,,,1
FI,FI-14,,,1
FI,FI-15,,,1
FI,FI-16,,,1
FI,FI-17,,,1
FI,FI-18,,,1
FI,FI-19,,,1
FJ,FJ-01,,,1
FJ,FJ-02,,,1
FJ,FJ-03,,,1
FJ,FJ-04,,,1
FJ,FJ-05,,,1
FJ,FJ-06,,,1
FJ,FJ-07,,,1
FJ,FJ-08,,,1
FJ,FJ-09,,,1
FJ,FJ-10,,,1
FJ,FJ-11,,,1
FJ,FJ-12,,,1
FJ,FJ-13,,,1
FJ,FJ-14,,,1
FJ,FJ-C,,,1
FJ,FJ-E,,,1
FJ,FJ-N,,,1
FJ,FJ-R,,,1
FJ,FJ-W,,,1
FM,FM-KSA,,,1
FM,FM-PNI,,,1
FM,FM-TRK,,,1
FM,FM-YAP,,,1
FR,FR-01,,,1
FR,FR-02,,,1
FR,FR-03,,,1
FR,FR-04,,,1
FR,FR-05,,,1
FR,FR-06,,,1
FR,FR-07,,,1
FR,FR-08,,,1
FR,FR-09,,,1
FR,FR-10,,,1
FR,FR-11,,,1
FR,FR-12,,,1
FR,FR-13,,,1
FR,FR-14,,,1
FR,FR-15,,,1
FR,FR-16,,,1
FR,FR-17,,,1
FR,FR-18,,,1
FR,FR-19,,,1
FR,FR-20R,,,1
FR,FR-21,,,1
FR,FR-22,,,1
FR,FR-23,,,1
FR,FR-24,,,1
FR,FR-25,,,1
FR,FR-26,,,1
FR,FR-27,,,1
FR,FR-28,,,1
FR,FR-29,,,1
FR,FR-2A,,,1
FR,FR-2B,,,1
FR,FR-30,,,1
FR,FR-31,,,1
FR,FR-32,,,1
FR,FR-33,,,1
FR,FR-34,,,1
FR,FR-35,,,1
FR,FR-36,,,1
FR,FR-37,,,1
FR,FR-38,,,1
FR,FR-39,,,1
FR,FR-40,,,1
FR,FR-41,,,1
FR,FR-42,,,1
FR,FR-43,,,1
FR,FR-44,,,1
FR,FR-45,,,1
FR,FR-46,,,1
FR,FR-47,,,1
FR,FR-48,,,1
FR,FR-49,,,1
FR,FR-50,,,1
FR,FR-51,,,1
FR,FR-52,,,1
FR,FR-53,,,1
FR,FR-54,,,1
FR,FR-55,,,1
FR,FR-56,,,1
FR,FR-57,,,1
FR,FR-58,,,1
FR,FR-59,,,1
FR,FR-60,,,1
FR,FR-61,,,1
FR,FR-62,,,1
FR,FR-63,,,1
FR,FR-64,,,1
FR,FR-65,,,1
FR,FR-66,,,1
FR,FR-67,,,1
FR,FR-68,,,1
FR,FR-69,,,1
FR,FR-69M,,,1
FR,FR-6AE,,,1
FR,FR-70,,,1
FR,FR-71,,,1
FR,FR-72,,,1
FR,FR-73,,,1
FR,FR-74,,,1
FR,FR-75,,,1
FR,FR-76,,,1
FR,FR-77,,,1
FR,FR-78,,,1
FR,FR-79,,,1
FR,FR-80,,,1
FR,FR-81,,,1
FR,FR-82,,,1
FR,FR-83,,,1
FR,FR-84,,,1
FR,FR-85,,,1
FR,FR-86,,,1
FR,FR-87,,,1
FR,FR-88,,,1
FR,FR-89,,,1
FR,FR-90,,,1
FR,FR-91,,,1
FR,FR-92,,,1
FR,FR-93,,,1
FR,FR-94,,,1
FR,FR-95,,,1
FR,FR-971,,,1
FR,FR-972,,,1
FR,FR-973,,,1
FR,FR-974,,,1
FR,FR-976,,,1
FR,FR-ARA,,,1
FR,FR-BFC,,,1
FR,FR-BL,,,1
FR,FR-BRE,,,1
FR,FR-CP,,,1
FR,FR-CVL,,,1
FR,FR-GES,,,1
FR,FR-HDF,,,1
FR,FR-IDF,,,1
FR,FR-MF,,,1
FR,FR-NAQ,,,1
FR,FR-NC,,,1
FR,FR-NOR,,,1
FR,FR-OCC,,,1
FR,FR-PAC,,,1
FR,FR-PDL,,,1
FR,FR-PF,,,1
FR,FR-PM,,,1
FR,FR-TF,,,1
FR,FR-WF,,,1
GA,GA-1,,,1
GA,GA-2,,,1
GA,GA-3,,,1
GA,GA-4,,,1
GA,GA-5,,,1
GA,GA-6,,,1
GA,GA-7,,,1
GA,GA-8,,,1
GA,GA-9,,,1
GB,GB-ABC,,,1
GB,GB-ABD,,,1
GB,GB-ABE,,,1
GB,GB-AGB,,,1
GB,GB-AGY,,,1
GB,GB-AND,,,1
GB,GB-ANN,,,1
GB,GB-ANS,,,1
GB,GB-BAS,,,1
GB,GB-BBD,,,1
GB,GB-BCP,,,1
GB,GB-BDF,,,1
GB,GB-BDG,,,1
GB,GB-BEN,,,1
GB,GB-BEX,,,1
GB,GB-BFS,,,1
GB,GB-BGE,,,1
GB,GB-BGW,,,1
GB,GB-BIR,,,1
GB,GB-BKM,,,1
GB,GB-BNE,,,1
GB,GB-BNH,,,1
GB,GB-BNS,,,1
GB,GB-BOL,,,1
GB,GB-BPL,,,1
GB,GB-BRC,,,1
GB,GB-BRD,,,1
GB,GB-BRY,,,1
GB,GB-BST,,,1
GB,GB-BUR,,,1
GB,GB-CAM,,,1
GB,GB-CAY,,,1
GB,GB-CBF,,,1
GB,GB-CCG,,,1
GB,GB-CGN,,,1
GB,GB-CHE,,,1
GB,GB-CHW,,,1
GB,GB-CLD,,,1
GB,GB-CLK,,,1
GB,GB-CMA,,,1
GB,GB-CMD,,,1
GB,GB-CMN,,,1
GB,GB-CON,,,1
GB,GB-COV,,,1
GB,GB-CRF,,,1
GB,GB-CRY,,,1
GB,GB-CWY,,,1
GB,GB-DAL,,,1
GB,GB-DBY,,,1
GB,GB-DEN,,,1
GB,GB-DER,,,1
GB,GB-DEV,,,1
GB,GB-DGY,,,1
GB,GB-DNC,,,1
GB,GB-DND,,,1
GB,GB-DOR,,,1
GB,GB-DRS,,,1
GB,GB-DUD,,,1
GB,GB-DUR,,,1
GB,GB-EAL,,,1
GB,GB-EAW,,,1
GB,GB-EAY,,,1
GB,GB-EDH,,,1
GB,GB-EDU,,,1
GB,GB-ELN,,,1
GB,GB-ELS,,,1
GB,GB-ENF,,,1
GB,GB-ENG,,,1
GB,GB-ERW,,,1
GB,GB-ERY,,,1
GB,GB-ESS,,,1
GB,GB-ESX,,,1
GB,GB-FAL,,,1
GB,GB-FIF,,,1
GB,GB-FLN,,,1
GB,GB-FMO,,,1
GB,GB-GAT,,,1
GB,GB-GBN,,,1
GB,GB-GLG,,,1
GB,GB-GLS,,,1
GB,GB-GRE,,,1
GB,GB-GWN,,,1
GB,GB-HAL,,,1
GB,GB-HAM,,,1
GB,GB-HAV,,,1
GB,GB-HCK,,,1
GB,GB-HEF,,,1
GB,GB-HIL,,,1
GB,GB-HLD,,,1
GB,GB-HMF,,,1
GB,GB-HNS,,,1
GB,GB-HPL,,,1
GB,GB-HRT,,,1
GB,GB-HRW,,,1
GB,GB-HRY,,,1
GB,GB-IOS,,,1
GB,GB-IOW,,,1
GB,GB-ISL,,,1
GB,GB-IVC,,,1
GB,GB-KEC,,,1
GB,GB-KEN,,,1
GB,GB-KHL,,,1
GB,GB-KIR,,,1
GB,GB-KTT,,,1
GB,GB-KWL,,,1
GB,GB-LAN,,,1
GB,GB-LBC,,,1
GB,GB-LBH,,,1
GB,GB-LCE,,,1
GB,GB-LDS,,,1
GB,GB-LEC,,,1
GB,GB-LEW,,,1
GB,GB-LIN,,,1
GB,GB-LIV,,,1
GB,GB-LND,,,1
GB,GB-LUT,,,1
GB,GB-MAN,,,1
GB,GB-MDB,,,1
GB,GB-MDW,,,1
GB,GB-MEA,,,1
GB,GB-MIK,,,1
GB,GB-MLN,,,1
GB,GB-MON,,,1
GB,GB-MRT,,,1
GB,GB-MRY,,,1
GB,GB-MTY,,,1
GB,GB-MUL,,,1
GB,GB-NAY,,,1
GB,GB-NBL,,,1
GB,GB-NEL,,,1
GB,GB-NET,,,1
GB,GB-NFK,,,1
GB,GB-NGM,,,1
GB,GB-NIR,,,1
GB,GB-NLK,,,1
GB,GB-NLN,,,1
GB,GB-NMD,,,1
GB,GB-NNH,,,1
GB,GB-NSM,,,1
GB,GB-NTL,,,1
GB,GB-NTT,,,1
GB,GB-NTY,,,1
GB,GB-NWM,,,1
GB,GB-NWP,,,1
GB,GB-NYK,,,1
GB,GB-OLD,,,1
GB,GB-ORK,,,1
GB,GB-OXF,,,1
GB,GB-PEM,,,1
GB,GB-PKN,,,1
GB,GB-PLY,,,1
GB,GB-POR,,,1
GB,GB-POW,,,1
GB,GB-PTE,,,1
GB,GB-RCC,,,1
GB,GB-RCH,,,1
GB,GB-RCT,,,1
GB,GB-RDB,,,1
GB,GB-RDG,,,1
GB,GB-RFW,,,1
GB,GB-RIC,,,1
GB,GB-ROT,,,1
GB,GB-RUT,,,1
GB,GB-SAW,,,1
GB,GB-SAY,,,1
GB,GB-SCB,,,1
GB,GB-SCT,,,1
GB,GB-SFK,,,1
GB,GB-SFT,,,1
GB,GB-SGC,,,1
GB,GB-SHF,,,1
GB,GB-SHN,,,1
GB,GB-SHR,,,1
GB,GB-SKP,,,1
GB,GB-SLF,,,1
GB,GB-SLG,,,1
GB,GB-SLK,,,1
GB,GB-SND,,,1
GB,GB-SOL,,,1
GB,GB-SOM,,,1
GB,GB-SOS,,,1
GB,GB-SRY,,,1
GB,GB-STE,,,1
GB,GB-STG,,,1
GB,GB-STH,,,1
GB,GB-STN,,,1
GB,GB-STS,,,1
GB,GB-STT,,,1
GB,GB-STY,,,1
GB,GB-SWA,,,1
GB,GB-SWD,,,1
GB,GB-SWK,,,1
GB,GB-TAM,,,1
GB,GB-TFW,,,1
GB,GB-THR,,,1
GB,GB-TOB,,,1
GB,GB-TOF,,,1
GB,GB-TRF,,,1
GB,GB-TWH,,,1
GB,GB-UKM,,,1
GB,GB-VGL,,,1
GB,GB-WAR,,,1
GB,GB-WBK,,,1
GB,GB-WDU,,,1
GB,GB-WFT,,,1
GB,GB-WGN,,,1
GB,GB-WIL,,,1
GB,GB-WKF,,,1
GB,GB-WLL,,,1
GB,GB-WLN,,,1
GB,GB-WLS,,,1
GB,GB-WLV,,,1
GB,GB-WND,,,1
GB,GB-WNH,,,1
GB,GB-WNM,,,1
GB,GB-WOK,,,1
GB,GB-WOR,,,1
GB,GB-WRL,,,1
GB,GB-WRT,,,1
GB,GB-WRX,,,1
GB,GB-WSM,,,1
GB,GB-WSX,,,1
GB,GB-YOR,,,1
GB,GB-ZET,,,1
GD,GD-01,,,1
GD,GD-02,,,1
GD,GD-03,,,1
GD,GD-04,,,1
GD,GD-05,,,1
GD,GD-06,,,1
GD,GD-10,,,1
GE,GE-AB,,,1
GE,GE-AJ,,,1
GE,GE-GU,,,1
GE,GE-IM,,,1
GE,GE-KA,,,1
GE,GE-KK,,,1
GE,GE-MM,,,1
GE,GE-RL,,,1
GE,GE-SJ,,,1
GE,GE-SK,,,1
GE,GE-SZ,,,1
GE,GE-TB,,,1
GH,GH-AA,,,1
GH,GH-AF,,,1
GH,GH-AH,,,1
GH,GH-BE,,,1
GH,GH-BO,,,1
GH,GH-CP,,,1
GH,GH-EP,,,1
GH,GH-NE,,,1
GH,GH-NP,,,1
GH,GH-OT,,,1
GH,GH-SV,,,1
GH,GH-TV,,,1
GH,GH-UE,,,1
GH,GH-UW,,,1
GH,GH-WN,,,1
GH,GH-WP,,,1
GL,GL-AV,,,1
GL,GL-KU,,,1
GL,GL-QE,,,1
GL,GL-QT,,,1
GL,GL-SM,,,1
GM,GM-B,,,1
GM,GM-L,,,1
GM,GM-M,,,1
GM,GM-N,,,1
GM,GM-U,,,1
GM,GM-W,,,1
GN,GN-B,,,1
GN,GN-BE,,,1
GN,GN-BF,,,1
GN,GN-BK,,,1
GN,GN-C,,,1
GN,GN-CO,,,1
GN,GN-D,,,1
GN,GN-DB,,,1
GN,GN-DI,,,1
GN,GN-DL,,,1
GN,GN-DU,,,1
GN,GN-F,,,1
GN,GN-FA,,,1
GN,GN-FO,,,1
GN,GN-FR,,,1
GN,GN-GA,,,1
GN,GN-GU,,,1
GN,GN-K,,,1
GN,GN-KA,,,1
GN,GN-KB,,,1
GN,GN-KD,,,1
GN,GN-KE,,,1
GN,GN-KN,,,1
GN,GN-KO,,,1
GN,GN-KS,,,1
GN,GN-L,,,1
GN,GN-LA,,,1
GN,GN-LE,,,1
GN,GN-LO,,,1
GN,GN-M,,,1
GN,GN-MC,,,1
GN,GN-MD,,,1
GN,GN-ML,,,1
GN,GN-MM,,,1
GN,GN-N,,,1
GN,GN-NZ,,,1
GN,GN-PI,,,1
GN,GN-SI,,,1
GN,GN-TE,,,1
GN,GN-TO,,,1
GN,GN-YO,,,1
GQ,GQ-AN,,,1
GQ,GQ-BN,,,1
GQ,GQ-BS,,,1
GQ,GQ-C,,,1
GQ,GQ-CS,,,1
GQ,GQ-DJ,,,1
GQ,GQ-I,,,1
GQ,GQ-KN,,,1
GQ,GQ-LI,,,1
GQ,GQ-WN,,,1
GR,GR-69,,,1
GR,GR-A,,,1
GR,GR-B,,,1
GR,GR-C,,,1
GR,GR-D,,,1
GR,GR-E,,,1
GR,GR-F,,,1
GR,GR-G,,,1
GR,GR-H,,,1
GR,GR-I,,,1
GR,GR-J,,,1
GR,GR-K,,,1
GR,GR-L,,,1
GR,GR-M,,,1
GT,GT-01,,,1
GT,GT-02,,,1
GT,GT-03,,,1
GT,GT-04,,,1
GT,GT-05,,,1
GT,GT-06,,,1
GT,GT-07,,,1
GT,GT-08,,,1
GT,GT-09,,,1
GT,GT-10,,,1
GT,GT-11,,,1
GT,GT-12,,,1
GT,GT-13,,,1
GT,GT-14,,,1
GT,GT-15,,,1
GT,GT-16,,,1
GT,GT-17,,,1
GT,GT-18,,,1
GT,GT-19,,,1
GT,GT-20,,,1
GT,GT-21,,,1
GT,GT-22,,,1
GW,GW-BA,,,1
GW,GW-BL,,,1
GW,GW-BM,,,1
GW,GW-BS,,,1
GW,GW-CA,,,1
GW,GW-GA,,,1
GW,GW-L,,,1
GW,GW-N,,,1
GW,GW-OI,,,1
GW,GW-QU,,,1
GW,GW-S,,,1
GW,GW-TO,,,1
GY,GY-BA,,,1
GY,GY-CU,,,1
GY,GY-DE,,,1
GY,GY-EB,,,1
GY,GY-ES,,,1
GY,GY-MA,,,1
GY,GY-PM,,,1
GY,GY-PT,,,1
GY,GY-UD,,,1
GY,GY-UT,,,1
HN,HN-AT,,,1
HN,HN-CH,,,1
HN,HN-CL,,,1
HN,HN-CM,,,1
HN,HN-CP,,,1
HN,HN-CR,,,1
HN,HN-EP,,,1
HN,HN-FM,,,1
HN,HN-GD,,,1
HN,HN-IB,,,1
HN,HN-IN,,,1
HN,HN-LE,,,1
HN,HN-LP,,,1
HN,HN-OC,,,1
HN,HN-OL,,,1
HN,HN-SB,,,1
HN,HN-VA,,,1
HN,HN-YO,,,1
HR,HR-01,,,1
HR,HR-02,,,1
HR,HR-03,,,1
HR,HR-04,,,1
HR,HR-05,,,1
HR,HR-06,,,1
HR,HR-07,,,1
HR,HR-08,,,1
HR,HR-09,,,1
HR,HR-10,,,1
HR,HR-11,,,1
HR,HR-12,,,1
HR,HR-13,,,1
HR,HR-14,,,1
HR,HR-15,,,1
HR,HR-16,,,1
HR,HR-17,,,1
HR,HR-18,,,1
HR,HR-19,,,1
HR,HR-20,,,1
HR,HR-21,,,1
HT,HT-AR,,,1
HT,HT-CE,,,1
HT,HT-GA,,,1
HT,HT-ND,,,1
HT,HT-NE,,,1
HT,HT-NI,,,1
HT,HT-NO,,,1
HT,HT-OU,,,1
HT,HT-SD,,,1
HT,HT-SE,,,1
HU,HU-BA,,,1
HU,HU-BC,,,1
HU,HU-BE,,,1
HU,HU-BK,,,1
HU,HU-BU,,,1
HU,HU-BZ,,,1
HU,HU-CS,,,1
HU,HU-DE,,,1
HU,HU-DU,,,1
HU,HU-EG,,,1
HU,HU-ER,,,1
HU,HU-FE,,,1
HU,HU-GS,,,1
HU,HU-GY,,,1
HU,HU-HB,,,1
HU,HU-HE,,,1
HU,HU-HV,,,1
HU,HU-JN,,,1
HU,HU-KE,,,1
HU,HU-KM,,,1
HU,HU-KV,,,1
HU,HU-MI,,,1
HU,HU-NK,,,1
HU,HU-NO,,,1
HU,HU-NY,,,1
HU,HU-PE,,,1
HU,HU-PS,,,1
HU,HU-SD,,,1
HU,HU-SF,,,1
HU,HU-SH,,,1
HU,HU-SK,,,1
HU,HU-SN,,,1
HU,HU-SO,,,1
HU,HU-SS,,,1
HU,HU-ST,,,1
HU,HU-SZ,,,1
HU,HU-TB,,,1
HU,HU-TO,,,1
HU,HU-VA,,,1
HU,HU-VE,,,1
HU,HU-VM,,,1
HU,HU-ZA,,,1
HU,HU-ZE,,,1
ID,ID-AC,,,1
ID,ID-BA,,,1
ID,ID-BB,,,1
ID,ID-BE,,,1
ID,ID-BT,,,1
ID,ID-GO,,,1
ID,ID-JA,,,1
ID,ID-JB,,,1
ID,ID-JI,,,1
ID,ID-JK,,,1
ID,ID-JT,,,1
ID,ID-JW,,,1
ID,ID-KA,,,1
ID,ID-KB,,,1
ID,ID-KI,,,1
ID,ID-KR,,,1
ID,ID-KS,,,1
ID,ID-KT,,,1
ID,ID-KU,,,1
ID,ID-LA,,,1
ID,ID-MA,,,1
ID,ID-ML,,,1
ID,ID-MU,,,1
ID,ID-NB,,,1
ID,ID-NT,,,1
ID,ID-NU,,,1
ID,ID-PA,,,1
ID,ID-PB,,,1
ID,ID-PD,,,1
ID,ID-PE,,,1
ID,ID-PP,,,1
ID,ID-PS,,,1
ID,ID-PT,,,1
ID,ID-RI,,,1
ID,ID-SA,,,1
ID,ID-SB,,,1
ID,ID-SG,,,1
ID,ID-SL,,,1
ID,ID-SM,,,1
ID,ID-SN,,,1
ID,ID-SR,,,1
ID,ID-SS,,,1
ID,ID-ST,,,1
ID,ID-SU,,,1
ID,ID-YO,,,1
IE,IE-C,,,1
IE,IE-CE,,,1
IE,IE-CN,,,1
IE,IE-CO,,,1
IE,IE-CW,,,1
IE,IE-D,,,1
IE,IE-DL,,,1
IE,IE-G,,,1
IE,IE-KE,,,1
IE,IE-KK,,,1
IE,IE-KY,,,1
IE,IE-L,,,1
IE,IE-LD,,,1
IE,IE-LH,,,1
IE,IE-LK,,,1
IE,IE-LM,,,1
IE,IE-LS,,,1
IE,IE-M,,,1
IE,IE-MH,,,1
IE,IE-MN,,,1
IE,IE-MO,,,1
IE,IE-OY,,,1
IE,IE-RN,,,1
IE,IE-SO,,,1
IE,IE-TA,,,1
IE,IE-U,,,1
IE,IE-WD,,,1
IE,IE-WH,,,1
IE,IE-WW,,,1
IE,IE-WX,,,1
IL,IL-D,,,1
IL,IL-HA,,,1
IL,IL-JM,,,1
IL,IL-M,,,1
IL,IL-TA,,,1
IL,IL-Z,,,1
IN,IN-AN,,,1
IN,IN-AP,,,1
IN,IN-AR,,,1
IN,IN-AS,,,1
IN,IN-BR,,,1
IN,IN-CG,,,1
IN,IN-CH,,,1
IN,IN-DH,,,1
IN,IN-DL,,,1
IN,IN-GA,,,1
IN,IN-GJ,,,1
IN,IN-HP,,,1
IN,IN-HR,,,1
IN,IN-JH,,,1
IN,IN-JK,,,1
IN,IN-KA,,,1
IN,IN-KL,,,1
IN,IN-LA,,,1
IN,IN-LD,,,1
IN,IN-MH,,,1
IN,IN-ML,,,1
IN,IN-MN,,,1
IN,IN-MP,,,1
IN,IN-MZ,,,1
IN,IN-NL,,,1
IN,IN-OD,,,1
IN,IN-PB,,,1
IN,IN-PY,,,1
IN,IN-RJ,,,1
IN,IN-SK,,,1
IN,IN-TN,,,1
IN,IN-TR,,,1
IN,IN-TS,,,1
IN,IN-UK,,,1
IN,IN-UP,,,1
IN,IN-WB,,,1
IQ,IQ-AN,,,1
IQ,IQ-AR,,,1
IQ,IQ-BA,,,1
IQ,IQ-BB,,,1
IQ,IQ-BG,,,1
IQ,IQ-DA,,,1
IQ,IQ-DI,,,1
IQ,IQ-DQ,,,1
IQ,IQ-KA,,,1
IQ,IQ-KI,,,1
IQ,IQ-KR,,,1
IQ,IQ-MA,,,1
IQ,IQ-MU,,,1
IQ,IQ-NA,,,1
IQ,IQ-NI,,,1
IQ,IQ-QA,,,1
IQ,IQ-SD,,,1
IQ,IQ-SU,,,1
IQ,IQ-WA,,,1
IR,IR-00,,,1
IR,IR-01,,,1
IR,IR-02,,,1
IR,IR-03,,,1
IR,IR-04,,,1
IR,IR-05,,,1
IR,IR-06,,,1
IR,IR-07,,,1
IR,IR-08,,,1
IR,IR-09,,,1
IR,IR-10,,,1
IR,IR-11,,,1
IR,IR-12,,,1
IR,IR-13,,,1
IR,IR-14,,,1
IR,IR-15,,,1
IR,IR-16,,,1
IR,IR-17,,,1
IR,IR-18,,,1
IR,IR-19,,,1
IR,IR-20,,,1
IR,IR-21,,,1
IR,IR-22,,,1
IR,IR-23,,,1
IR,IR-24,,,1
IR,IR-25,,,1
IR,IR-26,,,1
IR,IR-27,,,1
IR,IR-28,,,1
IR,IR-29,,,1
IR,IR-30,,,1
IS,IS-1,,,1
IS,IS-2,,,1
IS,IS-3,,,1
IS,IS-4,,,1
IS,IS-5,,,1
IS,IS-6,,,1
IS,IS-7,,,1
IS,IS-8,,,1
IS,IS-AKN,,,1
IS,IS-AKU,,,1
IS,IS-ARN,,,1
IS,IS-ASA,,,1
IS,IS-BLA,,,1
IS,IS-BOG,,,1
IS,IS-BOL,,,1
IS,IS-DAB,,,1
IS,IS-DAV,,,1
IS,IS-EOM,,,1
IS,IS-EYF,,,1
IS,IS-FJD,,,1
IS,IS-FJL,,,1
IS,IS-FLA,,,1
IS,IS-FLR,,,1
IS,IS-GAR,,,1
IS,IS-GOG,,,1
IS,IS-GRN,,,1
IS,IS-GRU,,,1
IS,IS-GRY,,,1
IS,IS-HAF,,,1
IS,IS-HRG,,,1
IS,IS-HRU,,,1
IS,IS-HUV,,,1
IS,IS-HVA,,,1
IS,IS-HVE,,,1
IS,IS-ISA,,,1
IS,IS-KAL,,,1
IS,IS-KJO,,,1
IS,IS-KOP,,,1
IS,IS-LAN,,,1
IS,IS-MOS,,,1
